order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
AMA-O6774,AMA-C6441,2025-07-01,Electronics,2,$342.61,Returned,Gift Card
AMA-O10566,AMA-C7355,06/11/2023,Grocery,3,37.37,Shipped,UPI
AMA-O5055,AMA-C3560,03/07/2025,Grocery,1,27.83,Cancelled,Debit Card
AMA-O8781,AMA-C9013,24-Oct-2024,Home & Kitchen,2,118.36,Delivered,Credit Card
AMA-O11182,AMA-C4792,08/15/2024,Electronics,5,$516.85,Pending,UPI
AMA-O13890,AMA-C6754,05-Apr-2024,Apparel,2,86.99,Returned,Debit Card
AMA-O11801,AMA-C2798,19-Dec-2024,Beauty,3,72.94,Delivered,Debit Card
AMA-O5199,AMA-C7457,04/13/2025,Sports & Outdoors,2,209.07,Returned,UPI
AMA-O8382,AMA-C7323,24-Apr-2025,Apparel,5,65.45,Delivered,Amazon Pay
AMA-O5123,AMA-C6747,25-Dec-2024,Grocery,2,53.29,Delivered,UPI
AMA-O10846,AMA-C3830,09/27/2024,Beauty,4,22.22,Delivered,Debit Card
AMA-O6928,AMA-C6398,2024-07-11,Beauty,4,30.13,Pending,Amazon Pay
AMA-O6020,AMA-C5795,13-Dec-2024,Electronics,3,727.28,Delivered,Amazon Pay
AMA-O9079,AMA-C4095,12-Dec-2025,Home & Kitchen,5,92.62,Shipped,Gift Card
AMA-O9822,AMA-C3127,2025-12-08,Sports & Outdoors,4,$105.37,Delivered,Debit Card
AMA-O14787,AMA-C6056,05/21/2023,Sports & Outdoors,2,208.83,Shipped,Credit Card
AMA-O12265,AMA-C5813,30-Aug-2025,Grocery,1,57.99,Cancelled,Amazon Pay
AMA-O12619,AMA-C7449,12/13/2023,Home & Kitchen,5,$231.48,Delivered,Amazon Pay
AMA-O8616,AMA-C1031,07/05/2025,Sports & Outdoors,3,168.36,Shipped,Amazon Pay
AMA-O11245,AMA-C3607,2023-09-24,Grocery,3,2.15,Pending,UPI
AMA-O7910,AMA-C7122,2025-10-12,Books,4,14.46,Delivered,UPI
AMA-O14120,AMA-C9947,2023-08-21,Toys,3,$63.98,Delivered,Amazon Pay
AMA-O6648,AMA-C10432,12/16/2023,Grocery,2,8.92,Cancelled,Amazon Pay
AMA-O9663,AMA-C6419,2023-06-30,Sports & Outdoors,5,157.31,Shipped,Debit Card
AMA-O8891,AMA-C2820,04-Dec-2023,Electronics,2,282.8,Delivered,Gift Card
AMA-O11975,AMA-C3178,2025-12-21,Sports & Outdoors,2,178.6,Cancelled,Credit Card
AMA-O13966,AMA-C6094,07/26/2025,Apparel,5,108.0,Delivered,UPI
AMA-O9830,AMA-C1607,20-Jul-2024,Apparel,1,76.33,Shipped,Credit Card
AMA-O5379,AMA-C3392,2023-10-19,Home & Kitchen,5,120.95,Cancelled,Amazon Pay
AMA-O10560,AMA-C10401,05/12/2025,Apparel,3,100.74,Shipped,Gift Card
AMA-O8880,AMA-C7547,01/08/2024,Books,1,30.56,Delivered,Credit Card
AMA-O14440,AMA-C4080,2023-08-18,Books,3,23.41,Returned,Gift Card
AMA-O9866,AMA-C4018,16-Feb-2024,Beauty,3,17.76,Cancelled,Gift Card
AMA-O12614,AMA-C4156,2025-03-24,Grocery,4,58.11,Returned,UPI
AMA-O5838,AMA-C1652,10-Aug-2024,Sports & Outdoors,5,68.76,Pending,UPI
AMA-O6158,AMA-C9999,2024-12-05,Books,2,39.68,Delivered,Debit Card
AMA-O5431,AMA-C1639,12/05/2025,Grocery,1,6.99,Shipped,Credit Card
AMA-O11965,AMA-C9999,01/01/2025,Home & Kitchen,3,197.52,Pending,Amazon Pay
AMA-O8705,AMA-C4232,2024-04-15,Grocery,1,6.29,Pending,Debit Card
AMA-O8116,AMA-C10431,25-Jul-2024,Sports & Outdoors,1,$54.37,Delivered,UPI
AMA-O5272,AMA-C7260,13-Mar-2024,Home & Kitchen,3,$23.01,Pending,Debit Card
AMA-O5051,AMA-C8978,2023-06-02,Electronics,1,274.38,Delivered,Gift Card
AMA-O8358,AMA-C6401,2024-02-24,Home & Kitchen,4,156.28,Returned,Gift Card
AMA-O13150,AMA-C4267,2023-06-09,Books,1,$28.04,Delivered,Gift Card
AMA-O6492,AMA-C8528,12-Feb-2025,Grocery,3,50.97,Delivered,UPI
AMA-O9623,AMA-C4123,03-Dec-2025,Electronics,5,$409.26,Delivered,Gift Card
AMA-O8578,AMA-C6489,05/21/2023,Electronics,4,489.73,Pending,UPI
AMA-O11686,AMA-C2303,10-Apr-2025,Grocery,4,$55.01,Delivered,Amazon Pay
AMA-O12181,AMA-C3865,01/03/2024,Beauty,1,39.28,Delivered,Gift Card
AMA-O13741,AMA-C4429,2024-05-19,Beauty,5,$88.15,Delivered,UPI
AMA-O6927,AMA-C7015,2023-09-13,Beauty,2,45.15,Delivered,UPI
AMA-O13207,AMA-C8411,01/26/2025,Beauty,1,20.39,Pending,Debit Card
AMA-O13298,AMA-C10281,2025-01-29,Grocery,3,23.24,Shipped,Credit Card
AMA-O5406,AMA-C10148,07/27/2025,Books,4,9.53,Delivered,Debit Card
AMA-O7430,AMA-C9112,08/03/2024,Beauty,5,57.93,Delivered,Credit Card
AMA-O13580,AMA-C9987,2023-01-24,Beauty,1,43.72,Delivered,Gift Card
AMA-O5555,AMA-C3396,20-Oct-2024,Books,1,5.18,Delivered,Debit Card
AMA-O14286,AMA-C7176,2025-08-18,Apparel,3,64.57,Pending,Amazon Pay
AMA-O11150,AMA-C1053,2025-09-29,Grocery,5,9.04,Delivered,Gift Card
AMA-O14804,AMA-C2067,2023-11-28,Electronics,5,$324.80,Shipped,Gift Card
AMA-O6349,AMA-C4157,11/08/2024,Apparel,4,47.89,Delivered,Credit Card
AMA-O8787,AMA-C5334,12/26/2024,Grocery,3,28.26,Delivered,Debit Card
AMA-O12403,AMA-C9349,2024-06-25,Home & Kitchen,4,197.18,,Credit Card
AMA-O10507,AMA-C7209,02/25/2024,Apparel,3,$17.85,Shipped,Credit Card
AMA-O13255,AMA-C4549,09/17/2023,Home & Kitchen,3,137.82,Pending,Credit Card
AMA-O7754,AMA-C8504,27-Jul-2023,Books,2,9.16,Pending,Credit Card
AMA-O10548,AMA-C6379,05/10/2023,Toys,2,$88.29,Delivered,UPI
AMA-O5873,AMA-C8951,28-Mar-2023,Beauty,3,$17.97,Returned,Debit Card
AMA-O8283,AMA-C8382,2023-12-11,Books,3,16.43,,Credit Card
AMA-O12334,AMA-C10727,21-Jun-2023,Apparel,5,91.92,Delivered,UPI
AMA-O13286,AMA-C10858,10-Nov-2024,Sports & Outdoors,1,$158.56,Delivered,Credit Card
AMA-O6154,AMA-C1733,27-Jan-2025,Books,1,$6.25,Pending,Amazon Pay
AMA-O6078,AMA-C9770,07-Dec-2025,Home & Kitchen,1,$31.75,Delivered,Debit Card
AMA-O9561,AMA-C9999,2025-07-08,Toys,4,42.44,Pending,Debit Card
AMA-O5804,AMA-C10084,08/19/2025,Home & Kitchen,4,98.96,Pending,Debit Card
AMA-O11155,AMA-C4205,01-May-2025,Home & Kitchen,2,$140.28,Returned,UPI
AMA-O10020,AMA-C3070,2023-06-10,Sports & Outdoors,4,155.49,Cancelled,Amazon Pay
AMA-O11834,AMA-C3451,2025-06-27,Books,4,$28.73,Delivered,UPI
AMA-O13394,AMA-C4674,04/19/2023,Home & Kitchen,1,65.88,Delivered,Amazon Pay
AMA-O14085,AMA-C7308,29-May-2025,Apparel,2,16.31,Returned,UPI
AMA-O14766,AMA-C6018,2023-07-22,Grocery,5,19.56,Cancelled,Gift Card
AMA-O7592,AMA-C6632,10/07/2025,Beauty,4,65.94,Cancelled,UPI
AMA-O7552,AMA-C5246,2024-03-05,Toys,2,56.23,Cancelled,Debit Card
AMA-O10582,AMA-C4820,05/03/2025,Sports & Outdoors,1,101.56,Delivered,Debit Card
AMA-O12383,AMA-C8657,18-Apr-2023,Toys,2,11.09,Returned,Amazon Pay
AMA-O12241,AMA-C8251,16-Sep-2024,Electronics,4,601.56,Returned,Credit Card
AMA-O11705,AMA-C9907,03-Apr-2024,Home & Kitchen,3,57.99,Returned,Credit Card
AMA-O8026,AMA-C10124,02/19/2025,Beauty,3,84.99,Delivered,Credit Card
AMA-O5851,AMA-C1989,2024-03-07,Home & Kitchen,2,224.32,,Credit Card
AMA-O6497,AMA-C8350,2023-02-13,Books,2,14.31,Cancelled,Credit Card
AMA-O6540,AMA-C8146,09/22/2025,Electronics,1,$383.06,,Debit Card
AMA-O14112,AMA-C3180,04/19/2024,Electronics,3,114.26,Delivered,Gift Card
AMA-O8668,AMA-C9453,11/28/2023,Electronics,3,339.74,Delivered,Debit Card
AMA-O13054,AMA-C5213,2023-09-23,Sports & Outdoors,1,225.35,Returned,Gift Card
AMA-O9365,AMA-C5265,06/11/2024,Books,1,12.23,Delivered,Credit Card
AMA-O11811,AMA-C9901,01/13/2023,Electronics,2,218.2,Pending,Amazon Pay
AMA-O8941,AMA-C4879,01/25/2024,Beauty,3,33.01,Delivered,Credit Card
AMA-O10617,AMA-C6917,2025-01-12,Toys,5,$91.31,Pending,Debit Card
AMA-O12276,AMA-C7920,04/11/2025,Sports & Outdoors,3,104.03,Cancelled,Debit Card
AMA-O6163,AMA-C2352,10-Aug-2023,Apparel,1,79.2,Delivered,Credit Card
AMA-O5997,AMA-C3599,04/26/2025,Home & Kitchen,-3,119.59,,Amazon Pay
AMA-O12162,AMA-C6002,16-Dec-2025,Beauty,1,13.68,Cancelled,Credit Card
AMA-O5532,AMA-C9999,29-Apr-2023,Toys,2,$25.44,Returned,Credit Card
AMA-O10503,AMA-C6095,08/06/2025,Apparel,4,41.34,Returned,Credit Card
AMA-O5710,AMA-C1606,2024-12-18,Grocery,1,$16.27,Delivered,Amazon Pay
AMA-O10243,AMA-C6325,02/23/2025,Beauty,4,$79.72,Delivered,UPI
AMA-O11377,AMA-C7059,2025-06-25,Toys,2,27.36,Delivered,UPI
AMA-O11907,AMA-C3210,11/23/2025,Apparel,1,$13.04,Pending,Debit Card
AMA-O9258,AMA-C10687,10/02/2025,Beauty,2,71.91,Delivered,Amazon Pay
AMA-O14826,AMA-C3168,2025-04-04,Books,2,38.67,Delivered,Amazon Pay
AMA-O8525,AMA-C10689,02/18/2024,Beauty,1,55.75,Pending,Debit Card
AMA-O9154,AMA-C3783,2025-05-10,Beauty,5,55.86,Returned,Amazon Pay
AMA-O11679,AMA-C3432,08/07/2025,Books,4,34.58,Shipped,Debit Card
AMA-O14155,AMA-C9999,2025-11-02,Electronics,4,75.29,Delivered,Amazon Pay
AMA-O8722,AMA-C3197,2025-04-21,Electronics,2,$47.06,Pending,Credit Card
AMA-O10155,AMA-C9173,2025-08-17,Books,5,5.54,Returned,Gift Card
AMA-O14508,AMA-C5031,06/27/2025,Beauty,1,59.11,Delivered,Amazon Pay
AMA-O6555,AMA-C3924,10/27/2023,Apparel,2,48.9,Delivered,Debit Card
AMA-O8467,AMA-C1944,01/01/2023,Grocery,5,14.39,Delivered,Debit Card
AMA-O10754,AMA-C6030,01/27/2024,Electronics,2,$628.43,,UPI
AMA-O10529,AMA-C1592,06-Dec-2024,Apparel,5,47.48,Pending,Debit Card
AMA-O13519,AMA-C5192,2024-07-31,Sports & Outdoors,3,242.48,Delivered,Gift Card
AMA-O5327,AMA-C4870,05/13/2025,Sports & Outdoors,4,208.33,Delivered,Credit Card
AMA-O6775,AMA-C5313,11/07/2023,Grocery,4,14.84,Delivered,Amazon Pay
AMA-O6490,AMA-C7689,09/12/2023,Sports & Outdoors,2,132.41,Delivered,Credit Card
AMA-O10385,AMA-C7362,26-Sep-2025,Books,4,7.46,Shipped,Credit Card
AMA-O12158,AMA-C7827,08/24/2024,Toys,2,$73.80,Delivered,Credit Card
AMA-O6932,AMA-C10760,18-Aug-2024,Grocery,2,46.52,Delivered,UPI
AMA-O7131,AMA-C8018,23-Oct-2025,Toys,1,12.56,Pending,UPI
AMA-O14004,AMA-C9675,12/03/2025,Home & Kitchen,3,108.3,Delivered,Credit Card
AMA-O12272,AMA-C8804,2024-06-29,Apparel,3,113.59,Delivered,Debit Card
AMA-O11937,AMA-C9782,09-Sep-2023,Apparel,4,58.7,Delivered,Debit Card
AMA-O11692,AMA-C9534,23-Jul-2025,Books,1,$29.33,Delivered,UPI
AMA-O9644,AMA-C5387,06-Nov-2025,Electronics,5,726.75,Pending,Gift Card
AMA-O12310,AMA-C7012,10/17/2025,Electronics,2,733.54,Returned,UPI
AMA-O12159,AMA-C3276,2023-07-19,Toys,4,$48.38,Delivered,Amazon Pay
AMA-O7702,AMA-C4393,2025-03-28,Grocery,5,19.34,Delivered,Gift Card
AMA-O6517,AMA-C5808,12/24/2023,Sports & Outdoors,4,$176.67,Delivered,Amazon Pay
AMA-O5920,AMA-C4375,2025-10-02,Sports & Outdoors,4,$210.05,Returned,Debit Card
AMA-O10865,AMA-C2475,16-May-2024,Grocery,1,9.76,Returned,Debit Card
AMA-O5542,AMA-C6670,03/04/2023,Home & Kitchen,5,11.74,Shipped,UPI
AMA-O13638,AMA-C8148,20-Jul-2024,Sports & Outdoors,4,$189.69,Delivered,UPI
AMA-O5288,AMA-C6325,10/12/2025,Toys,5,73.34,Cancelled,UPI
AMA-O13182,AMA-C2362,21-Sep-2023,Grocery,2,10.2,Shipped,UPI
AMA-O14941,AMA-C6632,23-Nov-2023,Toys,-5,80.44,Cancelled,Credit Card
AMA-O13126,AMA-C10000,07/01/2025,Grocery,2,8.14,Returned,UPI
AMA-O5140,AMA-C8037,2025-12-11,Electronics,3,558.63,Delivered,Credit Card
AMA-O14015,AMA-C5389,01/17/2025,Grocery,4,7.84,Delivered,Credit Card
AMA-O9151,AMA-C8495,10-Apr-2024,Beauty,4,80.04,Cancelled,Gift Card
AMA-O9105,AMA-C6576,2024-05-13,Beauty,1,21.49,Delivered,Gift Card
AMA-O12498,AMA-C6337,09-Jan-2024,Grocery,2,12.72,Cancelled,Gift Card
AMA-O9672,AMA-C1446,05/12/2025,Beauty,2,71.86,Delivered,Credit Card
AMA-O13418,AMA-C8810,07/28/2024,Sports & Outdoors,1,13.39,Delivered,Gift Card
AMA-O13795,AMA-C1176,2025-10-16,Books,3,7.12,,Amazon Pay
AMA-O6068,AMA-C3423,05/24/2023,Home & Kitchen,3,67.1,Delivered,UPI
AMA-O13010,AMA-C7433,2024-12-10,Sports & Outdoors,3,84.24,Cancelled,Amazon Pay
AMA-O9084,AMA-C3024,04/29/2023,Toys,5,38.36,Shipped,Gift Card
AMA-O7502,AMA-C7160,06-Dec-2023,Grocery,5,53.22,Delivered,UPI
AMA-O12450,AMA-C8621,2023-10-25,Home & Kitchen,4,29.48,Delivered,Amazon Pay
AMA-O11289,AMA-C2630,2023-01-07,Grocery,4,5.93,Pending,Gift Card
AMA-O14938,AMA-C3377,04/23/2024,Sports & Outdoors,3,177.51,Shipped,UPI
AMA-O10689,AMA-C1108,08/16/2025,Electronics,4,522.26,Shipped,Gift Card
AMA-O10697,AMA-C9022,02/20/2025,Toys,3,65.4,Pending,Debit Card
AMA-O10358,AMA-C5907,12/15/2025,Books,2,$37.26,Returned,UPI
AMA-O12800,AMA-C7278,01-May-2024,Toys,1,$97.17,Returned,Debit Card
AMA-O5647,AMA-C2894,2025-09-01,Apparel,1,70.49,Cancelled,Credit Card
AMA-O5101,AMA-C9735,04-Mar-2025,Apparel,5,$103.93,Cancelled,Debit Card
AMA-O7211,AMA-C3965,2024-07-11,Beauty,4,46.41,Delivered,Debit Card
AMA-O14081,AMA-C6023,05-Sep-2025,Sports & Outdoors,1,100.73,Delivered,Amazon Pay
AMA-O10144,AMA-C1349,03/02/2025,Books,2,$14.21,Returned,Credit Card
AMA-O9036,AMA-C9267,16-Jul-2024,Home & Kitchen,2,63.32,Pending,Credit Card
AMA-O8966,AMA-C6767,12/22/2023,Sports & Outdoors,5,139.17,Delivered,Gift Card
AMA-O6247,AMA-C7318,03/18/2024,Grocery,4,$28.58,Shipped,Amazon Pay
AMA-O11598,AMA-C9089,25-Aug-2025,Apparel,4,80.9,Pending,Amazon Pay
AMA-O6507,AMA-C9342,2025-01-28,Beauty,3,$49.86,Pending,Debit Card
AMA-O12648,AMA-C1171,2023-04-14,Apparel,4,$72.10,Delivered,Gift Card
AMA-O8636,AMA-C4101,2024-03-17,Toys,4,72.62,Cancelled,Gift Card
AMA-O14214,AMA-C2548,2023-01-21,Electronics,1,367.04,Pending,Debit Card
AMA-O8115,AMA-C8533,24-Oct-2024,Electronics,2,134.53,Cancelled,UPI
AMA-O10550,AMA-C4887,11/05/2023,Electronics,5,787.02,Delivered,Credit Card
AMA-O9243,AMA-C8502,2023-05-10,Beauty,4,$61.23,Cancelled,Gift Card
AMA-O13130,AMA-C7496,06/16/2025,Sports & Outdoors,2,107.8,Delivered,Gift Card
AMA-O12248,AMA-C1924,2023-07-27,Apparel,4,$14.37,Returned,Credit Card
AMA-O10236,AMA-C7910,22-Dec-2025,Beauty,5,51.43,Returned,UPI
AMA-O12733,AMA-C10216,2025-05-25,Books,1,$16.13,Shipped,Debit Card
AMA-O9743,AMA-C1993,2025-04-05,Electronics,3,185.86,Delivered,Debit Card
AMA-O10552,AMA-C7638,2024-07-19,Apparel,1,73.55,Delivered,Debit Card
AMA-O14886,AMA-C4732,2024-06-17,Apparel,2,40.74,Cancelled,Debit Card
AMA-O13710,AMA-C2937,2024-06-16,Home & Kitchen,4,162.37,Returned,Debit Card
AMA-O9344,AMA-C6898,16-Jun-2024,Sports & Outdoors,4,$20.47,Delivered,Amazon Pay
AMA-O6499,AMA-C1411,07/04/2025,Books,3,6.95,Cancelled,Debit Card
AMA-O7796,AMA-C4555,11/14/2025,Beauty,4,81.82,Delivered,Debit Card
AMA-O10443,AMA-C1417,20-Feb-2023,Beauty,-2,$87.58,Delivered,Credit Card
AMA-O13596,AMA-C1793,04-Jun-2023,Electronics,4,625.56,Delivered,Gift Card
AMA-O7661,AMA-C8729,09/13/2025,Toys,2,6.0,Delivered,UPI
AMA-O12895,AMA-C4730,2025-10-23,Books,5,$30.99,Delivered,Credit Card
AMA-O12706,AMA-C8362,02/06/2024,Apparel,3,110.15,Delivered,UPI
AMA-O13357,AMA-C4107,02-Oct-2024,Sports & Outdoors,5,$116.69,Delivered,Amazon Pay
AMA-O12465,AMA-C8514,2024-01-09,Home & Kitchen,4,245.12,Shipped,Gift Card
AMA-O5806,AMA-C8663,2023-09-22,Apparel,3,46.55,Shipped,Amazon Pay
AMA-O13358,AMA-C10769,2024-03-23,Apparel,3,$66.33,Shipped,Debit Card
AMA-O14296,AMA-C6952,18-Aug-2024,Books,2,36.14,Shipped,Gift Card
AMA-O5921,AMA-C3103,01/16/2024,Beauty,3,81.85,Returned,Gift Card
AMA-O13716,AMA-C6405,2024-01-31,Toys,2,88.91,Pending,Amazon Pay
AMA-O10696,AMA-C2865,08/10/2025,Apparel,5,110.65,Pending,Amazon Pay
AMA-O12177,AMA-C9789,25-May-2024,Home & Kitchen,3,$264.89,Pending,UPI
AMA-O14189,AMA-C2359,2023-03-26,Electronics,2,795.04,Shipped,UPI
AMA-O11821,AMA-C2888,03/10/2024,Books,1,14.02,,Credit Card
AMA-O7423,AMA-C7721,2024-12-01,Toys,2,82.13,Delivered,Credit Card
AMA-O11637,AMA-C3622,21-May-2024,Toys,4,96.04,Delivered,Gift Card
AMA-O10848,AMA-C7508,2023-08-06,Apparel,5,24.3,Cancelled,UPI
AMA-O5045,AMA-C7920,05-Nov-2024,Electronics,5,78.86,Returned,Debit Card
AMA-O13446,AMA-C10667,2024-06-29,Electronics,3,570.97,Delivered,UPI
AMA-O5953,AMA-C10249,13-Nov-2024,Electronics,4,$314.02,Returned,Credit Card
AMA-O13733,AMA-C9805,09-Jun-2025,Apparel,3,46.53,Delivered,Credit Card
AMA-O8477,AMA-C5834,20-Sep-2025,Home & Kitchen,2,109.01,Pending,UPI
AMA-O5298,AMA-C7819,2025-08-09,Books,2,25.2,Cancelled,Gift Card
AMA-O7401,AMA-C7711,01/30/2025,Toys,4,64.62,Delivered,Debit Card
AMA-O14862,AMA-C9632,2023-07-30,Toys,1,$54.43,Delivered,UPI
AMA-O10927,AMA-C4602,08/19/2024,Electronics,5,$152.92,Returned,UPI
AMA-O10247,AMA-C1789,11/12/2023,Apparel,3,57.76,Delivered,Debit Card
AMA-O5556,AMA-C9814,06/06/2025,Home & Kitchen,3,$52.39,Cancelled,Amazon Pay
AMA-O13284,AMA-C9475,2025-12-31,Home & Kitchen,1,$177.49,Pending,UPI
AMA-O6221,AMA-C3669,2025-02-06,Apparel,5,$96.69,Delivered,Debit Card
AMA-O5048,AMA-C4015,2025-03-06,Beauty,3,$45.31,Delivered,Credit Card
AMA-O12435,AMA-C5633,07-Feb-2024,Electronics,4,763.31,Delivered,UPI
AMA-O13882,AMA-C4655,2024-08-26,Books,1,28.79,Cancelled,UPI
AMA-O10966,AMA-C4408,11/02/2025,Grocery,2,34.3,Delivered,UPI
AMA-O7434,AMA-C10079,05/19/2024,Beauty,3,61.99,Pending,Amazon Pay
AMA-O8545,AMA-C4213,03/04/2024,Beauty,2,$47.50,Delivered,UPI
AMA-O6470,AMA-C5003,2024-02-17,Grocery,4,$40.17,Delivered,Amazon Pay
AMA-O13879,AMA-C1415,2024-12-17,Electronics,3,49.13,Shipped,Amazon Pay
AMA-O12392,AMA-C8897,05-Jul-2023,Electronics,2,$368.99,Pending,Credit Card
AMA-O8937,AMA-C6037,06-Sep-2025,Home & Kitchen,3,$120.31,Delivered,UPI
AMA-O13505,AMA-C6915,19-Apr-2025,Grocery,3,9.74,Delivered,Credit Card
AMA-O14525,AMA-C3765,31-Dec-2023,Books,4,$28.77,Cancelled,UPI
AMA-O14889,AMA-C5817,01/14/2024,Sports & Outdoors,1,135.48,Delivered,Amazon Pay
AMA-O9954,AMA-C2568,17-Oct-2023,Home & Kitchen,5,245.68,Delivered,Gift Card
AMA-O11687,AMA-C2912,06-Mar-2023,Apparel,1,119.38,Pending,Credit Card
AMA-O9259,AMA-C5085,09/11/2023,Books,3,15.25,Cancelled,Credit Card
AMA-O14821,AMA-C10475,2023-10-16,Apparel,3,$112.40,Pending,Amazon Pay
AMA-O9333,AMA-C6789,2024-05-08,Toys,4,50.63,Returned,UPI
AMA-O11890,AMA-C3295,07/31/2024,Electronics,3,576.61,Delivered,Amazon Pay
AMA-O11432,AMA-C5863,2025-12-06,Home & Kitchen,5,159.89,Cancelled,Gift Card
AMA-O13346,AMA-C7739,16-Aug-2024,Apparel,5,$17.95,Cancelled,Amazon Pay
AMA-O8266,AMA-C4903,05/26/2025,Electronics,4,493.25,Returned,UPI
AMA-O14848,AMA-C5012,11/23/2023,Apparel,3,12.52,Returned,Gift Card
AMA-O5046,AMA-C10592,05/28/2024,Books,3,35.71,Delivered,Gift Card
AMA-O7254,AMA-C3351,26-Apr-2025,Beauty,2,26.77,Delivered,Debit Card
AMA-O8151,AMA-C3019,10/06/2023,Grocery,4,56.79,Delivered,Gift Card
AMA-O13762,AMA-C3856,2025-11-03,Toys,3,39.69,Returned,Amazon Pay
AMA-O11911,AMA-C8800,26-Jun-2024,Grocery,2,$35.49,Cancelled,Amazon Pay
AMA-O13701,AMA-C1341,2023-06-28,Electronics,1,207.23,Delivered,Gift Card
AMA-O8590,AMA-C6305,04/15/2025,Sports & Outdoors,1,18.62,Delivered,Gift Card
AMA-O8748,AMA-C5873,2025-08-24,Books,4,$26.53,Returned,UPI
AMA-O12400,AMA-C8086,23-Dec-2025,Grocery,4,5.71,Delivered,Credit Card
AMA-O14140,AMA-C1428,03/14/2023,Toys,4,93.06,Shipped,Gift Card
AMA-O8679,AMA-C10518,2025-10-14,Sports & Outdoors,1,32.29,Shipped,Gift Card
AMA-O6864,AMA-C6796,2025-02-22,Electronics,1,$16.48,Cancelled,Amazon Pay
AMA-O6782,AMA-C8792,03/26/2023,Grocery,3,40.88,Delivered,Gift Card
AMA-O10743,AMA-C10530,2024-03-05,Electronics,2,792.26,Delivered,Debit Card
AMA-O8807,AMA-C8361,2024-01-01,Beauty,1,$81.55,Delivered,Amazon Pay
AMA-O5290,AMA-C10416,2023-02-24,Electronics,4,658.34,Delivered,Gift Card
AMA-O11707,AMA-C9308,03/25/2025,Apparel,2,62.88,Delivered,UPI
AMA-O6806,AMA-C1168,2025-01-27,Home & Kitchen,2,272.92,Returned,UPI
AMA-O6179,AMA-C7890,30-Nov-2023,Beauty,4,34.83,Delivered,Credit Card
AMA-O6153,AMA-C6990,21-Apr-2025,Toys,1,63.55,Delivered,UPI
AMA-O9225,AMA-C7437,10/15/2025,Home & Kitchen,5,212.13,Delivered,Credit Card
AMA-O8541,AMA-C8189,2025-09-03,Toys,2,95.84,Pending,UPI
AMA-O7228,AMA-C9915,12/24/2023,Electronics,5,429.39,Delivered,Amazon Pay
AMA-O8917,AMA-C7809,08/03/2023,Books,1,16.18,Shipped,Credit Card
AMA-O9630,AMA-C9637,26-Oct-2025,Grocery,1,$2.12,Returned,Debit Card
AMA-O9522,AMA-C5020,14-Mar-2023,Grocery,3,55.42,Cancelled,Credit Card
AMA-O5936,AMA-C9488,03/13/2025,Beauty,2,84.98,Returned,Credit Card
AMA-O11217,AMA-C5700,07/10/2024,Grocery,1,49.11,Delivered,Amazon Pay
AMA-O5859,AMA-C4153,2025-07-03,Sports & Outdoors,3,170.62,Pending,Debit Card
AMA-O8831,AMA-C7531,04-Nov-2025,Sports & Outdoors,4,178.79,Delivered,Credit Card
AMA-O12574,AMA-C5223,09/07/2024,Grocery,5,52.87,Delivered,UPI
AMA-O11837,AMA-C4788,03/29/2023,Books,3,39.22,Returned,UPI
AMA-O13152,AMA-C9199,07/05/2023,Beauty,2,51.11,Pending,UPI
AMA-O6089,AMA-C9853,06/24/2023,Beauty,1,70.97,Pending,Amazon Pay
AMA-O5129,AMA-C6888,02/05/2024,Sports & Outdoors,3,$207.05,Returned,Gift Card
AMA-O8244,AMA-C1192,2025-02-09,Sports & Outdoors,4,12.77,Delivered,UPI
AMA-O5091,AMA-C9138,08/18/2023,Sports & Outdoors,4,46.75,Delivered,Debit Card
AMA-O6944,AMA-C10615,2025-02-23,Apparel,2,85.35,Pending,UPI
AMA-O7520,AMA-C5324,03/14/2025,Sports & Outdoors,5,103.65,Shipped,Amazon Pay
AMA-O14025,AMA-C5420,03-Jul-2023,Books,-2,34.29,Shipped,Gift Card
AMA-O12864,AMA-C8574,12/11/2025,Home & Kitchen,4,$261.64,Returned,Debit Card
AMA-O13023,AMA-C2148,2024-07-04,Home & Kitchen,5,208.43,Cancelled,Debit Card
AMA-O12666,AMA-C4105,2024-09-04,Apparel,3,42.12,Shipped,Debit Card
AMA-O8248,AMA-C8943,10-Jan-2024,Beauty,4,31.46,Pending,Gift Card
AMA-O8665,AMA-C9103,04-Apr-2023,Electronics,4,176.79,Shipped,Amazon Pay
AMA-O10877,AMA-C5421,06-Aug-2023,Apparel,3,81.4,Pending,Amazon Pay
AMA-O13220,AMA-C1118,19-Sep-2024,Books,5,8.41,Delivered,UPI
AMA-O5980,AMA-C8825,05/18/2024,Toys,5,62.48,Delivered,Credit Card
AMA-O8356,AMA-C9754,2025-04-03,Toys,2,28.94,Delivered,Gift Card
AMA-O14169,AMA-C1039,08-Feb-2024,Sports & Outdoors,3,89.62,Delivered,Credit Card
AMA-O8976,AMA-C9999,2025-08-17,Books,2,35.9,,Amazon Pay
AMA-O12581,AMA-C8340,2024-05-21,Home & Kitchen,3,$40.51,Delivered,Credit Card
AMA-O6539,AMA-C5141,29-Mar-2024,Apparel,4,$84.93,Shipped,Debit Card
AMA-O6931,AMA-C2612,04/13/2023,Sports & Outdoors,1,86.78,Delivered,UPI
AMA-O11634,AMA-C1263,09/08/2024,Home & Kitchen,2,$240.77,Pending,Gift Card
