revenue_id,order_id,payment_date,amount_paid_usd,payment_status,refund_amount_usd
AMA-R14056,AMA-O7314,2025-08-16,104.76,Paid,0.0
AMA-R17614,AMA-O11279,12/26/2024,405.06,Paid,0.0
AMA-R14374,AMA-O12390,02-Oct-2024,559.45,Pending,0.0
AMA-R12298,AMA-O9907,09/17/2024,187.56,Paid,0.0
AMA-R13961,AMA-O7397,2024-12-08,2035.6,Paid,472.14
AMA-R13368,AMA-O12189,2024-07-14,122.37,Paid,0.0
AMA-R11888,AMA-O9770,02/07/2023,294.44,Paid,0.0
AMA-R16679,AMA-O13724,06/26/2024,220.4,Paid,0.0
AMA-R17066,AMA-O5398,2024-08-25,517.48,Paid,0.0
AMA-R16496,AMA-O11654,2023-06-26,40.8,Paid,0.0
AMA-R11552,AMA-O9777,27-Jun-2024,243.33,Paid,0.0
AMA-R9975,AMA-O10948,26-Dec-2023,351.6,Refunded,0.0
AMA-R13715,AMA-O8380,07/21/2025,,Pending,0.0
AMA-R11796,AMA-O10516,12-Jun-2023,385.4,Paid,0.0
AMA-R17145,AMA-O6484,2025-07-12,139.26,Paid,0.0
AMA-R13459,AMA-O10983,07/27/2024,324.33,Paid,0.0
AMA-R15078,AMA-O14565,09/28/2025,2044.65,Paid,0.0
AMA-R17740,AMA-O8687,2024-04-02,33.74,Paid,0.0
AMA-R16664,AMA-O11823,02-Jan-2023,1695.33,Refunded,0.0
AMA-R18210,AMA-O12081,09/22/2023,74.91,Paid,0.0
AMA-R12036,AMA-O14333,04/16/2024,434.95,Paid,0.0
AMA-R14549,AMA-O5870,02-Dec-2024,691.98,Refunded,0.0
AMA-R12535,AMA-O14049,2024-12-22,240.8,Refunded,0.0
AMA-R17414,AMA-O5992,08/17/2023,99.52,Paid,0.0
AMA-R14930,AMA-O6767,2025-07-12,38.48,Paid,0.0
AMA-R14421,AMA-O5162,09/23/2025,117.18,Paid,117.18
AMA-R13665,AMA-O6479,02/26/2023,29.32,Paid,0.0
AMA-R18204,AMA-O13267,08-Mar-2024,142.64,Paid,0.0
AMA-R18597,AMA-O13318,09/03/2025,243.1,Paid,0.0
AMA-R12901,AMA-O10485,20-Feb-2025,491.2,Paid,0.0
AMA-R12344,AMA-O9456,2023-08-30,171.2,Paid,0.0
AMA-R17627,AMA-O7776,2024-06-29,62.16,Paid,0.0
AMA-R11117,AMA-O12773,08/21/2023,2333.01,Paid,0.0
AMA-R14605,AMA-O14315,2023-08-27,310.1,Paid,0.0
AMA-R11151,AMA-O7144,12/17/2024,205.4,Paid,0.0
AMA-R14959,AMA-O8204,17-May-2024,36.04,Paid,0.0
AMA-R17522,AMA-O11235,04/11/2023,383.76,Paid,0.0
AMA-R16202,AMA-O6459,15-Jan-2023,446.9,Paid,0.0
AMA-R18335,AMA-O10004,12/11/2025,110.86,Paid,110.86
AMA-R16641,AMA-O7208,01-Apr-2025,60.8,Paid,0.0
AMA-R14664,AMA-O5206,04/16/2025,61.6,Paid,61.6
AMA-R10185,AMA-O11646,01/20/2024,78.3,Paid,0.0
AMA-R16607,AMA-O7590,19-Oct-2023,83.28,Paid,0.0
AMA-R17918,AMA-O8184,07/28/2025,32.73,Paid,0.0
AMA-R13245,AMA-O5229,30-Sep-2024,221.55,Paid,0.0
AMA-R15938,AMA-O11650,02/08/2023,70.36,Paid,70.36
AMA-R14400,AMA-O12955,01/23/2025,67.2,Paid,67.2
AMA-R13311,AMA-O11989,01-Nov-2023,76.62,Refunded,0.0
AMA-R14014,AMA-O12457,2025-07-20,36.44,Paid,0.0
AMA-R9427,AMA-O10331,10/11/2023,155.35,Pending,0.0
AMA-R14893,AMA-O13445,06-May-2024,229.55,Paid,0.0
AMA-R16170,AMA-O9237,2025-10-04,96.02,Paid,0.0
AMA-R14585,AMA-O14931,2024-04-18,83.98,Paid,0.0
AMA-R16494,AMA-O11709,07-Dec-2024,495.27,Paid,495.27
AMA-R13907,AMA-O11394,2024-06-25,362.0,Paid,0.0
AMA-R16660,AMA-O10899,2023-12-01,16.51,Paid,0.0
AMA-R13865,AMA-O7394,2023-05-17,35.44,Paid,0.0
AMA-R10790,AMA-O14655,2024-08-21,114.5,Pending,0.0
AMA-R11690,AMA-O6085,08-Dec-2024,413.56,Paid,0.0
AMA-R10832,AMA-O10298,2024-01-17,24.48,Paid,0.0
AMA-R16348,AMA-O12128,29-Oct-2025,79.2,Paid,0.0
AMA-R17245,AMA-O8675,22-Sep-2023,44.24,Refunded,0.0
AMA-R16844,AMA-O8903,06-Jul-2023,48.6,Refunded,0.0
AMA-R12202,AMA-O7044,07-Mar-2023,873.52,Paid,0.0
AMA-R17708,AMA-O13611,2023-10-27,,Paid,63.12
AMA-R17747,AMA-O6698,27-Oct-2025,390.45,Refunded,0.0
AMA-R16879,AMA-O11542,09/05/2024,164.85,Refunded,0.0
AMA-R18236,AMA-O12542,13-Jun-2024,9.99,Paid,9.99
AMA-R15797,AMA-O5786,24-Jun-2023,21.1,Paid,0.0
AMA-R13024,AMA-O6555,10/27/2023,97.8,Paid,0.0
AMA-R14478,AMA-O5674,15-Mar-2025,98.66,Paid,0.0
AMA-R12082,AMA-O7004,2025-03-22,901.05,Paid,0.0
AMA-R16794,AMA-O10758,2023-11-05,196.84,Refunded,0.0
AMA-R17400,AMA-O5322,2024-06-03,160.55,Paid,0.0
AMA-R9669,AMA-O14788,2024-05-06,985.5,Paid,0.0
AMA-R14195,AMA-O7229,2024-07-02,,Paid,0.0
AMA-R12186,AMA-O13990,2024-10-08,442.9,Paid,0.0
AMA-R9138,AMA-O7461,14-Oct-2025,127.16,Paid,0.0
AMA-R12914,AMA-O5055,03/07/2025,27.83,Refunded,0.0
AMA-R18174,AMA-O12587,10/23/2024,54.05,Paid,0.0
AMA-R14679,AMA-O10638,2024-08-18,171.63,Paid,0.0
AMA-R11388,AMA-O11461,04/28/2025,133.88,Paid,0.0
AMA-R17800,AMA-O12750,2025-11-30,11.52,Refunded,0.0
AMA-R9341,AMA-O8470,27-Jul-2023,38.68,Paid,0.0
AMA-R10600,AMA-O13739,2024-08-08,689.92,Refunded,0.0
AMA-R10693,AMA-O13665,2023-12-20,675.99,Paid,0.0
AMA-R10390,AMA-O10202,02/03/2024,,Paid,0.0
AMA-R11666,AMA-O7041,10-Nov-2023,11.18,Paid,11.18
AMA-R14676,AMA-O11511,12/30/2023,,Paid,167.52
AMA-R10187,AMA-O8513,2025-10-06,154.75,Paid,154.75
AMA-R12252,AMA-O13562,08/21/2024,125.97,Refunded,0.0
AMA-R12073,AMA-O7169,18-Aug-2025,1090.0,Paid,0.0
AMA-R14339,AMA-O7293,2023-11-01,,Paid,0.0
AMA-R17132,AMA-O7127,2023-06-25,85.44,Paid,0.0
AMA-R17252,AMA-O7415,08/27/2023,372.25,Paid,0.0
AMA-R15597,AMA-O14035,25-Jan-2025,,Paid,0.0
AMA-R11812,AMA-O8965,20-Nov-2024,1310.96,Paid,0.0
AMA-R18123,AMA-O11602,2023-11-21,170.3,Refunded,0.0
AMA-R9875,AMA-O9020,11/06/2024,220.55,Paid,0.0
AMA-R11515,AMA-O5948,10-Jan-2025,21.03,Paid,21.03
AMA-R16189,AMA-O5694,2025-09-05,150.18,Refunded,0.0
AMA-R13045,AMA-O5920,2025-10-02,840.2,Paid,840.2
AMA-R12205,AMA-O11591,2025-09-04,2864.4,Paid,0.0
AMA-R11196,AMA-O8715,29-May-2023,112.48,Paid,0.0
AMA-R15625,AMA-O6370,04-Jul-2024,2336.4,Paid,2336.4
AMA-R14095,AMA-O6557,02/08/2025,230.04,Paid,0.0
AMA-R16445,AMA-O7393,22-Jan-2024,115.1,Paid,0.0
AMA-R15652,AMA-O5294,05/23/2023,844.6,Paid,0.0
AMA-R15398,AMA-O7624,01/02/2025,408.45,Paid,408.45
AMA-R10660,AMA-O13299,2025-02-18,104.52,Paid,0.0
AMA-R15684,AMA-O5293,2025-06-15,139.7,Refunded,0.0
AMA-R17490,AMA-O6641,21-Jun-2023,575.36,Paid,0.0
AMA-R14831,AMA-O13892,11/19/2023,81.8,Paid,0.0
AMA-R12616,AMA-O13095,26-Nov-2023,73.6,Paid,0.0
AMA-R16376,AMA-O13381,22-Jun-2024,39.85,Paid,0.0
AMA-R17545,AMA-O14960,04/27/2023,466.95,Paid,466.95
AMA-R13708,AMA-O13861,2024-12-20,541.6,Paid,0.0
AMA-R11920,AMA-O14915,09/01/2023,,Paid,0.0
AMA-R12903,AMA-O6368,2024-01-19,91.09,Refunded,0.0
AMA-R12509,AMA-O14123,01/29/2024,17.92,Paid,0.0
AMA-R15595,AMA-O9400,05/30/2025,55.54,Paid,0.0
AMA-R9915,AMA-O14061,05/28/2023,185.14,Paid,0.0
AMA-R12240,AMA-O14428,2025-09-04,105.22,Refunded,0.0
AMA-R11177,AMA-O6756,2023-03-02,107.67,Paid,0.0
AMA-R15774,AMA-O14884,15-Nov-2025,703.65,Refunded,0.0
AMA-R15441,AMA-O8862,25-Apr-2025,239.2,Paid,0.0
AMA-R9326,AMA-O7207,2023-04-29,643.11,Paid,0.0
AMA-R16145,AMA-O9321,2025-02-09,72.2,Paid,72.2
AMA-R9775,AMA-O7249,05/15/2025,145.64,Paid,0.0
AMA-R11504,AMA-O6140,2024-05-18,18.47,Paid,0.0
AMA-R14651,AMA-O5574,03/22/2024,430.25,Paid,0.0
AMA-R16914,AMA-O8212,17-May-2023,9.58,Paid,0.0
AMA-R18188,AMA-O12685,2023-09-19,288.72,Pending,0.0
AMA-R11425,AMA-O12897,01-Oct-2023,80.26,Refunded,0.0
AMA-R14862,AMA-O7929,05/20/2025,190.77,Paid,0.0
AMA-R14281,AMA-O5858,03/02/2025,152.32,Paid,0.0
AMA-R15820,AMA-O10957,04/30/2024,238.85,Refunded,0.0
AMA-R11483,AMA-O6834,12/20/2025,3807.45,Paid,0.0
AMA-R16781,AMA-O13119,2023-10-06,12.49,Paid,0.0
AMA-R16066,AMA-O13254,02-Oct-2025,25.74,Paid,0.0
AMA-R9675,AMA-O5446,04-Oct-2024,54.03,Paid,0.0
AMA-R10168,AMA-O5265,09/21/2025,354.69,Paid,0.0
AMA-R13890,AMA-O10039,11/04/2024,99.04,Paid,0.0
AMA-R11392,AMA-O9847,21-Oct-2023,60.8,Refunded,0.0
AMA-R10629,AMA-O12194,09-Sep-2023,41.74,Paid,0.0
AMA-R14322,AMA-O9897,19-Oct-2024,673.7,Paid,673.7
AMA-R16994,AMA-O10213,2025-05-25,230.1,Paid,0.0
AMA-R12634,AMA-O11815,03/16/2025,346.2,Paid,0.0
AMA-R18285,AMA-O5148,2024-07-09,154.52,Paid,0.0
AMA-R17417,AMA-O14949,2025-06-22,43.4,Paid,0.0
AMA-R9636,AMA-O9678,10/29/2023,96.3,Pending,0.0
AMA-R9648,AMA-O7905,2023-03-22,181.98,Paid,0.0
AMA-R17034,AMA-O8413,03/27/2024,53.29,Paid,0.0
AMA-R14391,AMA-O7966,02/09/2025,53.88,Pending,0.0
AMA-R14216,AMA-O8688,2023-02-12,217.93,Paid,217.93
AMA-R12405,AMA-O14073,06-Aug-2023,28.31,Pending,0.0
AMA-R17286,AMA-O8210,27-Apr-2023,30.16,Paid,30.16
AMA-R12270,AMA-O5560,22-Oct-2024,12.46,Paid,0.0
AMA-R9178,AMA-O10564,03/10/2025,673.2,Refunded,0.0
AMA-R10618,AMA-O12806,12/14/2023,,Paid,0.0
AMA-R16053,AMA-O7449,28-Mar-2023,404.84,Refunded,0.0
AMA-R9232,AMA-O11993,2024-02-05,92.55,Paid,0.0
AMA-R11200,AMA-O7601,04/21/2023,726.72,Paid,0.0
AMA-R17067,AMA-O10789,01-Sep-2023,1466.05,Paid,0.0
AMA-R9697,AMA-O14625,2024-02-24,159.15,Paid,0.0
AMA-R11499,AMA-O12257,22-Aug-2024,399.48,Paid,0.0
AMA-R16383,AMA-O9512,03/24/2025,70.37,Refunded,0.0
AMA-R13956,AMA-O10120,13-May-2024,33.52,Paid,0.0
AMA-R14863,AMA-O9235,07-Nov-2024,176.67,Paid,0.0
AMA-R16840,AMA-O7634,05/13/2025,,Paid,0.0
AMA-R9918,AMA-O5330,10-Dec-2024,157.2,Paid,0.0
AMA-R14152,AMA-O11830,04-Nov-2025,54.92,Pending,0.0
AMA-R10878,AMA-O10183,2025-03-14,961.08,Paid,0.0
AMA-R12274,AMA-O5857,01/21/2023,119.68,Paid,119.68
AMA-R16530,AMA-O13881,01/10/2024,282.88,Paid,0.0
AMA-R18019,AMA-O6903,2024-08-16,97.6,Paid,0.0
AMA-R10892,AMA-O10112,12-Jul-2023,136.24,Paid,0.0
AMA-R17675,AMA-O11159,03/12/2024,75.33,Refunded,0.0
AMA-R16763,AMA-O9466,05-Oct-2025,135.3,Paid,0.0
AMA-R10182,AMA-O10200,08/12/2023,,Paid,0.0
AMA-R16400,AMA-O8581,2025-04-12,185.24,Paid,0.0
AMA-R16911,AMA-O14289,2023-10-16,18.7,Paid,0.0
AMA-R9035,AMA-O6338,26-Nov-2025,544.86,Pending,0.0
AMA-R16421,AMA-O12839,27-Oct-2024,36.38,Paid,0.0
AMA-R15851,AMA-O9935,03-Mar-2024,215.1,Paid,0.0
AMA-R14403,AMA-O5636,21-Jul-2025,147.48,Paid,0.0
AMA-R17191,AMA-O12032,03-Jul-2023,394.4,Paid,0.0
AMA-R9110,AMA-O6949,08-Dec-2025,93.3,Paid,0.0
AMA-R9850,AMA-O7364,04-Jan-2025,22.53,Paid,0.0
AMA-R15831,AMA-O14502,2023-09-08,389.76,Paid,0.0
AMA-R11730,AMA-O12852,01/06/2025,159.55,Paid,159.55
AMA-R17641,AMA-O5397,2025-03-31,155.92,Paid,0.0
AMA-R11275,AMA-O5616,2024-12-28,195.96,Paid,0.0
AMA-R11018,AMA-O5083,2025-07-15,780.16,Paid,780.16
AMA-R10653,AMA-O7715,2024-07-31,742.23,Paid,0.0
AMA-R17754,AMA-O8162,02-Oct-2025,157.16,Pending,0.0
AMA-R13637,AMA-O13590,2023-04-30,83.36,Paid,0.0
AMA-R16958,AMA-O11213,19-Oct-2024,822.99,Pending,0.0
AMA-R13415,AMA-O8218,04/07/2023,2116.44,Refunded,0.0
AMA-R11836,AMA-O8607,2024-05-19,55.65,Paid,0.0
AMA-R11593,AMA-O8740,08/13/2023,72.72,Refunded,0.0
AMA-R12869,AMA-O13508,28-Jan-2024,174.44,Paid,0.0
AMA-R16960,AMA-O9789,2025-08-29,160.9,Paid,160.9
AMA-R15025,AMA-O9718,2025-12-24,145.65,Pending,0.0
AMA-R15624,AMA-O7778,20-Dec-2024,552.74,Paid,0.0
AMA-R13736,AMA-O6713,28-Jan-2024,72.7,Paid,0.0
AMA-R14237,AMA-O10918,05-Apr-2023,71.32,Pending,0.0
AMA-R16885,AMA-O8896,14-Nov-2023,147.72,Paid,0.0
AMA-R11526,AMA-O10547,04/24/2023,19.64,Paid,0.0
AMA-R15940,AMA-O11513,2023-12-20,245.67,Paid,0.0
AMA-R15079,AMA-O8288,17-Dec-2023,114.84,Pending,0.0
AMA-R12015,AMA-O14521,11-Jul-2025,210.75,Paid,0.0
AMA-R16707,AMA-O14980,19-Mar-2024,86.1,Paid,0.0
AMA-R13901,AMA-O5680,2024-11-13,349.76,Paid,349.76
AMA-R15200,AMA-O11541,04/25/2025,24.49,Refunded,0.0
AMA-R13610,AMA-O12890,01/21/2024,39.33,Paid,0.0
AMA-R14109,AMA-O10288,07/19/2024,40.72,Paid,0.0
AMA-R9156,AMA-O9928,2025-06-02,90.64,Paid,0.0
AMA-R18218,AMA-O8700,2025-08-15,33.3,Paid,0.0
AMA-R10945,AMA-O5991,11/10/2023,292.3,Pending,0.0
AMA-R10941,AMA-O14086,2024-04-15,1761.65,Paid,0.0
AMA-R18243,AMA-O6786,03/11/2025,630.68,Paid,0.0
AMA-R16939,AMA-O5355,09/28/2025,14.5,Paid,14.5
AMA-R16213,AMA-O9853,10-Dec-2025,1344.9,Paid,284.96
AMA-R14628,AMA-O6010,05-Jan-2024,200.55,Paid,0.0
AMA-R14290,AMA-O13957,2023-05-02,152.35,Paid,0.0
AMA-R10927,AMA-O7011,2023-02-09,32.33,Pending,0.0
AMA-R10338,AMA-O7092,2025-02-09,87.55,Paid,0.0
AMA-R16015,AMA-O9534,2023-03-08,131.6,Paid,131.6
AMA-R12412,AMA-O8406,2023-06-17,335.55,Paid,0.0
AMA-R16459,AMA-O6262,2025-10-03,77.48,Paid,77.48
AMA-R12402,AMA-O13376,02/10/2025,111.56,Paid,0.0
AMA-R11720,AMA-O11004,06/22/2024,100.64,Paid,0.0
AMA-R9544,AMA-O11468,10/17/2023,484.55,Paid,0.0
AMA-R15407,AMA-O6458,21-Jan-2025,27.05,Paid,0.0
AMA-R11495,AMA-O10013,2023-04-20,1418.65,Paid,0.0
AMA-R14342,AMA-O10665,2024-05-22,105.76,Pending,0.0
AMA-R16631,AMA-O6397,2024-01-24,118.07,Pending,0.0
AMA-R9037,AMA-O8299,2025-12-17,7.96,Paid,7.96
AMA-R12698,AMA-O13998,07/17/2025,214.29,Pending,0.0
AMA-R11286,AMA-O8257,06/09/2025,440.94,Paid,0.0
AMA-R17098,AMA-O11495,2023-05-31,888.56,Paid,0.0
AMA-R14190,AMA-O11666,10-Jan-2023,31.54,Refunded,0.0
AMA-R10948,AMA-O7399,10/18/2024,34.04,Paid,0.0
AMA-R16183,AMA-O6141,09/12/2023,110.2,Paid,0.0
AMA-R14798,AMA-O9234,29-Nov-2025,159.55,Paid,0.0
AMA-R18464,AMA-O6183,2025-06-20,256.68,Paid,0.0
AMA-R14328,AMA-O10727,04/15/2023,190.95,Paid,0.0
AMA-R12226,AMA-O8038,12/04/2025,16.99,Paid,0.0
AMA-R15271,AMA-O8996,01-Feb-2025,38.12,Paid,0.0
AMA-R15165,AMA-O7459,29-Aug-2024,53.32,Paid,53.32
AMA-R12207,AMA-O6162,2024-06-07,438.24,Paid,438.24
AMA-R16211,AMA-O10141,07/12/2023,81.72,Paid,81.72
AMA-R16471,AMA-O6758,2024-02-02,79.8,Paid,0.0
AMA-R10780,AMA-O10294,20-Apr-2025,305.55,Paid,143.5
AMA-R14292,AMA-O7839,09/11/2023,30.98,Refunded,0.0
AMA-R10968,AMA-O6148,2023-10-12,734.68,Paid,0.0
AMA-R13538,AMA-O9089,24-Sep-2025,355.52,Paid,0.0
AMA-R18167,AMA-O10422,2024-09-27,655.2,Paid,655.2
AMA-R9852,AMA-O14420,07/25/2023,180.28,Paid,0.0
AMA-R9809,AMA-O8856,2023-03-08,57.61,Paid,0.0
AMA-R11160,AMA-O8091,05/03/2025,2955.75,Paid,2955.75
AMA-R16241,AMA-O13198,09/25/2025,1342.1,Paid,0.0
AMA-R10368,AMA-O14816,11/15/2024,978.24,Paid,0.0
AMA-R14410,AMA-O13540,05/28/2025,51.64,Paid,0.0
AMA-R9223,AMA-O14495,12-Jul-2025,131.9,Paid,0.0
AMA-R10174,AMA-O6564,28-May-2023,87.34,Paid,0.0
AMA-R11162,AMA-O5071,14-May-2024,42.85,Paid,0.0
AMA-R10510,AMA-O9779,2024-12-01,,Refunded,0.0
AMA-R10060,AMA-O9820,03-Oct-2024,510.24,Refunded,0.0
AMA-R11054,AMA-O5089,02/03/2024,17.33,Paid,0.0
AMA-R14730,AMA-O5262,2024-07-17,39.42,Paid,0.0
AMA-R10041,AMA-O7456,2024-10-13,39.3,Paid,0.0
AMA-R9879,AMA-O6829,2023-06-26,388.56,Paid,0.0
AMA-R11025,AMA-O8539,03/26/2025,502.15,Paid,0.0
AMA-R18036,AMA-O10454,2025-05-12,105.75,Paid,0.0
AMA-R14686,AMA-O5368,18-Jun-2023,247.23,Paid,0.0
AMA-R17002,AMA-O5147,03/03/2025,222.18,Refunded,0.0
AMA-R13594,AMA-O8964,2023-03-15,1886.52,Paid,0.0
AMA-R11058,AMA-O10594,09/05/2024,140.58,Paid,0.0
AMA-R9807,AMA-O11265,24-Apr-2023,139.68,Paid,0.0
AMA-R10831,AMA-O10224,14-Mar-2023,247.2,Pending,0.0
AMA-R11691,AMA-O7768,10/08/2024,487.34,Paid,0.0
AMA-R11583,AMA-O14147,2024-09-24,199.45,Paid,0.0
AMA-R18452,AMA-O9801,2024-11-24,32.95,Paid,0.0
AMA-R9569,AMA-O11794,13-Nov-2025,68.2,Paid,0.0
AMA-R18588,AMA-O11029,10/31/2024,184.75,Paid,0.0
AMA-R11297,AMA-O5869,27-Jul-2025,123.72,Paid,0.0
AMA-R16835,AMA-O8614,2024-12-14,61.14,Refunded,0.0
AMA-R11363,AMA-O11798,12/22/2024,92.33,Paid,0.0
AMA-R9679,AMA-O8983,2024-12-19,26.76,Paid,0.0
AMA-R18070,AMA-O8378,10/07/2023,91.84,Refunded,0.0
AMA-R10748,AMA-O13708,01/15/2024,24.62,Pending,0.0
AMA-R13352,AMA-O14499,10/20/2025,14.57,Paid,0.0
AMA-R13266,AMA-O10086,12/29/2025,187.98,Paid,0.0
AMA-R13277,AMA-O11791,01/10/2024,83.4,Paid,0.0
AMA-R16968,AMA-O5658,09/17/2024,57.6,Paid,0.0
AMA-R16639,AMA-O7163,2023-08-21,609.21,Paid,609.21
AMA-R12475,AMA-O14519,2024-04-06,,Paid,0.0
AMA-R14382,AMA-O6489,30-Jul-2025,57.24,Paid,0.0
AMA-R11536,AMA-O12593,30-Aug-2025,210.05,Paid,0.0
AMA-R12001,AMA-O13111,15-Jul-2023,52.02,Paid,0.0
AMA-R15061,AMA-O12637,24-Oct-2025,293.06,Paid,0.0
AMA-R10552,AMA-O11879,2024-08-28,440.1,Paid,0.0
AMA-R12387,AMA-O9137,2023-07-29,1148.16,Refunded,0.0
AMA-R13467,AMA-O12647,10-Feb-2024,131.67,Paid,131.67
AMA-R16547,AMA-O9413,04/03/2023,523.77,Paid,0.0
AMA-R17750,AMA-O7173,21-Nov-2024,289.2,Paid,289.2
AMA-R11212,AMA-O8483,29-Jan-2024,471.95,Paid,0.0
AMA-R11471,AMA-O14614,2024-10-12,168.88,Refunded,0.0
AMA-R9302,AMA-O13898,01/28/2023,22.83,Refunded,0.0
AMA-R12266,AMA-O6640,10/08/2024,708.24,Paid,0.0
AMA-R13272,AMA-O11115,2023-02-12,13.91,Paid,0.0
AMA-R11799,AMA-O7165,03/04/2023,117.21,Pending,0.0
AMA-R9210,AMA-O5127,2023-09-15,55.02,Refunded,0.0
AMA-R15988,AMA-O11855,01/03/2023,33.52,Refunded,0.0
AMA-R9449,AMA-O8797,10/20/2025,71.02,Refunded,0.0
AMA-R12111,AMA-O8169,03/02/2025,82.8,Pending,0.0
AMA-R17389,AMA-O11589,2024-01-28,,Paid,0.0
AMA-R12341,AMA-O13985,24-Aug-2025,17.13,Refunded,0.0
AMA-R10439,AMA-O14311,06/30/2023,854.75,Paid,124.3
AMA-R11573,AMA-O13555,2025-10-13,99.36,Paid,0.0
AMA-R16210,AMA-O8485,01/07/2024,1162.25,Refunded,0.0
AMA-R12442,AMA-O11517,2023-07-09,210.36,Paid,0.0
AMA-R17292,AMA-O5905,29-Mar-2025,437.04,Paid,0.0
AMA-R16488,AMA-O13243,2025-12-24,21.96,Paid,0.0
AMA-R14688,AMA-O5473,07/18/2024,64.45,Paid,64.45
AMA-R18234,AMA-O5353,21-Feb-2024,82.26,Paid,0.0
AMA-R9089,AMA-O12856,2025-02-06,188.72,Paid,0.0
AMA-R12154,AMA-O11906,2024-01-16,649.47,Paid,0.0
AMA-R15566,AMA-O14033,2023-01-30,195.66,Paid,0.0
AMA-R14091,AMA-O8562,22-Oct-2024,12.82,Paid,12.82
AMA-R13363,AMA-O13703,11/07/2024,32.2,Paid,0.0
AMA-R17885,AMA-O13131,2023-07-05,,Paid,0.0
AMA-R10056,AMA-O9198,2024-03-27,585.73,Paid,0.0
AMA-R9308,AMA-O6476,2024-03-17,101.04,Paid,101.04
AMA-R11029,AMA-O14473,09/22/2023,151.12,Paid,151.12
AMA-R17068,AMA-O11332,13-Apr-2025,3405.35,Paid,0.0
AMA-R12069,AMA-O5259,2024-10-23,279.7,Paid,0.0
AMA-R15947,AMA-O13027,2023-04-16,395.68,Paid,395.68
AMA-R13154,AMA-O13762,2025-11-03,119.07,Paid,119.07
AMA-R12576,AMA-O6168,09/16/2023,2513.3,Paid,0.0
AMA-R11440,AMA-O6882,2024-01-09,31.44,Paid,0.0
AMA-R12538,AMA-O12644,2023-12-24,331.58,Refunded,0.0
AMA-R12139,AMA-O6219,2025-01-30,228.85,Paid,0.0
AMA-R15936,AMA-O11068,21-Oct-2023,111.44,Paid,111.44
AMA-R15989,AMA-O9032,11/22/2024,,Refunded,0.0
AMA-R11871,AMA-O5686,2023-04-13,1151.55,Paid,0.0
AMA-R15499,AMA-O8214,04/18/2023,173.7,Paid,0.0
AMA-R17860,AMA-O5191,11/15/2023,214.36,Refunded,0.0
AMA-R10137,AMA-O11044,06/15/2023,636.52,Paid,0.0
AMA-R14953,AMA-O5572,2025-09-22,3003.64,Paid,0.0
AMA-R16151,AMA-O11599,24-Feb-2023,176.04,Paid,0.0
AMA-R15746,AMA-O9106,2023-10-12,154.06,Paid,0.0
AMA-R17187,AMA-O8048,07/27/2025,84.96,Paid,0.0
AMA-R13407,AMA-O8576,2024-06-27,1226.07,Paid,0.0
AMA-R17732,AMA-O8897,2023-04-08,329.75,Paid,0.0
AMA-R14703,AMA-O9334,13-Aug-2023,77.42,Paid,77.42
AMA-R13355,AMA-O11943,08/23/2024,1331.6,Pending,0.0
AMA-R11298,AMA-O5144,2025-09-20,241.79,Paid,241.79
AMA-R11144,AMA-O7914,05-May-2023,155.44,Paid,0.0
AMA-R12335,AMA-O12794,27-Jun-2024,71.52,Paid,0.0
AMA-R15901,AMA-O8914,30-Sep-2023,375.55,Pending,0.0
AMA-R18559,AMA-O14448,11-Oct-2024,7.34,Paid,0.0
AMA-R11270,AMA-O6759,01/26/2025,452.96,Paid,0.0
AMA-R11199,AMA-O14963,12/01/2023,3109.3,Refunded,0.0
AMA-R15632,AMA-O6657,26-Sep-2025,8.58,Refunded,3.95
AMA-R9647,AMA-O7582,03/12/2024,41.76,Paid,41.76
AMA-R17007,AMA-O5421,07-May-2024,638.19,Paid,0.0
AMA-R17549,AMA-O13744,2025-11-14,675.63,Paid,0.0
AMA-R12334,AMA-O9329,2025-10-09,118.28,Paid,0.0
AMA-R17475,AMA-O13675,2024-07-17,1069.85,Paid,0.0
AMA-R15473,AMA-O5323,05/21/2025,87.21,Paid,30.22
AMA-R17666,AMA-O13176,18-Jun-2025,52.44,Paid,0.0
AMA-R12605,AMA-O11532,30-Apr-2025,103.2,Paid,0.0
AMA-R10283,AMA-O8744,26-Sep-2025,440.68,Refunded,0.0
AMA-R14685,AMA-O5100,27-Sep-2023,225.87,Paid,0.0
AMA-R12768,AMA-O9679,12-Apr-2025,424.14,Paid,0.0
AMA-R18289,AMA-O10824,2023-12-28,239.02,Paid,0.0
AMA-R16652,AMA-O10625,08/02/2025,215.2,Paid,0.0
AMA-R13406,AMA-O9307,2024-08-15,37.5,Paid,0.0
AMA-R13670,AMA-O10436,2024-08-07,236.39,Refunded,0.0
AMA-R13300,AMA-O7900,12/17/2025,58.9,Paid,0.0
AMA-R11304,AMA-O13430,2025-02-08,133.42,Refunded,0.0
AMA-R10159,AMA-O9130,23-Mar-2023,524.22,Pending,0.0
AMA-R13530,AMA-O9646,2025-10-07,124.16,Paid,124.16
AMA-R10947,AMA-O14350,20-May-2023,372.7,Paid,0.0
AMA-R17459,AMA-O12313,01/27/2024,,Refunded,0.0
AMA-R17025,AMA-O8649,2024-11-09,60.8,Refunded,0.0
AMA-R15123,AMA-O5645,28-Mar-2025,743.6,Paid,0.0
AMA-R17954,AMA-O5884,23-Dec-2025,407.16,Paid,0.0
